material,ammowidget_arrow
material,button_left_mouse
material,button_middle_mouse
material,button_right_mouse
material,cycle_button_left
material,cycle_button_right
material,fontcache
material,fontcache_distfield
material,fontcache_glow
material,fontcache_outline
material,fontcache_shadow
material,hud_obit_crate
material,hud_obit_death_crush
material,hud_obit_death_falling
material,hud_obit_death_grenade_round
material,hud_obit_death_suicide
material,hud_obit_knife
material,hud_obit_weapon_butt
material,killiconheadshot
material,menu_capital_i
material,menu_number_zero
material,menu_registered_symbol
material,mouse_anim_d
material,mouse_anim_l
material,mouse_anim_r
material,mouse_anim_u
material,mouse_click
material,mouse_edit
material,ps3button_circle
material,ps3button_dpad_all
material,ps3button_dpad_down
material,ps3button_dpad_left
material,ps3button_dpad_right
material,ps3button_dpad_rl
material,ps3button_dpad_ud
material,ps3button_dpad_up
material,ps3button_l1
material,ps3button_l2
material,ps3button_l3
material,ps3button_r1
material,ps3button_r2
material,ps3button_r3
material,ps3button_select
material,ps3button_square
material,ps3button_start
material,ps3button_triangle
material,ps3button_x
material,sw4_2d_uie_font_cached_glow
material,sw4_2d_uie_font_cached_outline
material,t7_hud_icon_menu_siegebot_kf
material,t7_menu_frontend_contextual_purchase
material,t7_menu_unlock_token
material,t7_menu_unlock_token_cp
material,ui_button_ps3_lstick_anim_d
material,ui_button_ps3_lstick_anim_l
material,ui_button_ps3_lstick_anim_r
material,ui_button_ps3_lstick_anim_u
material,ui_button_ps3_rstick_anim_d
material,ui_button_ps3_rstick_anim_l
material,ui_button_ps3_rstick_anim_r
material,ui_button_ps3_rstick_anim_u
material,ui_button_ps3_stick_animated_32_ldown
material,ui_button_ps3_stick_animated_32_rdown
material,ui_button_ps3_stick_ls_32
material,ui_button_ps3_stick_rs_32
material,ui_button_xenon_lstick_anim_d
material,ui_button_xenon_lstick_anim_l
material,ui_button_xenon_lstick_anim_r
material,ui_button_xenon_lstick_anim_u
material,ui_button_xenon_rstick_anim_d
material,ui_button_xenon_rstick_anim_l
material,ui_button_xenon_rstick_anim_r
material,ui_button_xenon_rstick_anim_u
material,ui_button_xenon_stick_ani_32_ldown
material,ui_button_xenon_stick_ani_32_rdown
material,uie_t7_hud_zm_distill
material,uie_t7_hud_zm_vial_aar_256
material,uie_t7_icon_blackmarket_cryptokey
material,uie_t7_icon_official_customgame
material,uie_ui_codpoints_symbol_32x32
material,wheel_down_mouse
material,wheel_up_mouse
material,xenonbutton_a
material,xenonbutton_b
material,xenonbutton_back
material,xenonbutton_dpad_all
material,xenonbutton_dpad_down
material,xenonbutton_dpad_left
material,xenonbutton_dpad_right
material,xenonbutton_dpad_rl
material,xenonbutton_dpad_ud
material,xenonbutton_dpad_up
material,xenonbutton_lb
material,xenonbutton_ls
material,xenonbutton_lt
material,xenonbutton_rb
material,xenonbutton_rs
material,xenonbutton_rt
material,xenonbutton_start
material,xenonbutton_x
material,xenonbutton_y
techset,fontcache_blend#da7372ff
techset,sw4_2d_anim_icon#da7372ff
techset,sw4_2d_font_cached_distfield#da7372ff
techset,sw4_2d_font_cached_glow#da7372ff
techset,sw4_2d_font_cached_outline#da7372ff
techset,sw4_2d_uie_font_cached_glow#da7372ff
techset,sw4_2d_uie_font_cached_outline#da7372ff
image,ammowidget_arrow
image,cyclebuttonleft
image,cyclebuttonright
image,death_headshot
image,hud_obit_crate
image,hud_obit_death_crush
image,hud_obit_death_falling
image,hud_obit_death_grenade_round
image,hud_obit_death_suicide
image,hud_obit_knife
image,hud_obit_weapon_butt
image,menu_livestream_0
image,menu_livestream_i
image,menu_registered_symbol
image,mouseanimdown
image,mouseanimleft
image,mouseanimright
image,mouseanimup
image,mousebuttonleft
image,mousebuttonmiddle
image,mousebuttonright
image,mouseclick
image,mouseedit
image,mousewheeldown
image,mousewheelup
image,ps3button_circle
image,ps3button_dpad_all
image,ps3button_dpad_down
image,ps3button_dpad_left
image,ps3button_dpad_right
image,ps3button_dpad_rl
image,ps3button_dpad_ud
image,ps3button_dpad_up
image,ps3button_l1
image,ps3button_l2
image,ps3button_l3
image,ps3button_r1
image,ps3button_r2
image,ps3button_r3
image,ps3button_select
image,ps3button_square
image,ps3button_start
image,ps3button_triangle
image,ps3button_x
image,t7_hud_icon_menu_siegebot_kf
image,t7_menu_frontend_contextual_purchase
image,ui_button_crc_ps3_l_down
image,ui_button_crc_ps3_l_left
image,ui_button_crc_ps3_l_right
image,ui_button_crc_ps3_l_up
image,ui_button_crc_ps3_r_down
image,ui_button_crc_ps3_r_left
image,ui_button_crc_ps3_r_right
image,ui_button_crc_ps3_r_up
image,ui_button_crc_xenon_l_down
image,ui_button_crc_xenon_l_left
image,ui_button_crc_xenon_l_right
image,ui_button_crc_xenon_l_up
image,ui_button_crc_xenon_r_down
image,ui_button_crc_xenon_r_left
image,ui_button_crc_xenon_r_right
image,ui_button_crc_xenon_r_up
image,ui_button_ps3_stick_animated_32_ldown
image,ui_button_ps3_stick_animated_32_rdown
image,ui_button_ps3_stick_ls_32
image,ui_button_ps3_stick_rs_32
image,ui_button_xenon_stick_ani_32_ldown
image,ui_button_xenon_stick_ani_32_rdown
image,uie_img_t7_menu_cacselection_icontokenlarge
image,uie_img_t7_menu_cacselection_icontokenlarge_cp
image,uie_t7_hud_zm_vial_aar_256
image,uie_t7_icon_blackmarket_cryptokey
image,uie_t7_icon_official_customgame
image,uie_t7_zm_icon_distill64
image,uie_ui_codpoints_symbol_32x32
image,xenonbutton_a
image,xenonbutton_b
image,xenonbutton_back
image,xenonbutton_dpad_all
image,xenonbutton_dpad_down
image,xenonbutton_dpad_left
image,xenonbutton_dpad_right
image,xenonbutton_dpad_rl
image,xenonbutton_dpad_ud
image,xenonbutton_dpad_up
image,xenonbutton_lb
image,xenonbutton_ls
image,xenonbutton_lt
image,xenonbutton_rb
image,xenonbutton_rs
image,xenonbutton_rt
image,xenonbutton_start
image,xenonbutton_x
image,xenonbutton_y
sound,core_post_gfx
fonticon,fonticon/buttons.csv
fonticon,fonticon/defaultfonticon.csv
fonticon,fonticon/weapons.csv
stringtable,gamedata/tables/common/htmlboldfontmapping.csv
stringtable,gamedata/tables/common/htmlstyle.csv
stringtable,gamedata/tables/common/tickerweights.csv
keyvaluepairs,core_post_gfx
